,X1,X2,X3,X4,X5,X6,X7,X8,Y1,Y2
29,0.71,0.6666666666666665,0.1428571428571428,1.0,0.0,0.33333333333333337,0.0,0.0,0.010514963602049093,0.022084567734985183
30,0.71,0.6666666666666665,0.1428571428571428,1.0,0.0,0.6666666666666666,0.0,0.0,0.009706120248045291,0.010503635873956363
31,0.71,0.6666666666666665,0.1428571428571428,1.0,0.0,0.9999999999999999,0.0,0.0,0.010514963602049093,0.020737947751144625
32,0.69,0.75,0.2857142857142856,1.0,0.0,0.0,0.0,0.0,0.02264761391210568,0.022623215728521384
33,0.69,0.75,0.2857142857142856,1.0,0.0,0.33333333333333337,0.0,0.0,0.02102992720409813,0.030972259628332888
34,0.69,0.75,0.2857142857142856,1.0,0.0,0.6666666666666666,0.0,0.0,0.02049069830142894,0.022353891731753284
35,0.69,0.75,0.2857142857142856,1.0,0.0,0.9999999999999999,0.0,0.0,0.021569156106767323,0.027740371667115515
36,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.0,0.0,0.0,0.0315448908061472,0.04039859951521679
37,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.33333333333333337,0.0,0.0,0.029387975195470456,0.03582009157015892
38,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.6666666666666666,0.0,0.0,0.029387975195470456,0.04039859951521679
39,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.9999999999999999,0.0,0.0,0.029387975195470456,0.0333961755992459
40,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.1304933944459423,0.1583625100996499
41,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.33333333333333337,0.0,0.0,0.12213534645456994,0.1589011580931861
42,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.6666666666666666,0.0,0.0,0.12833647883526553,0.15755453810934555
43,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.9999999999999999,0.0,0.0,0.12267457535723916,0.1553999461352007
44,0.62,1.0,0.7142857142857142,1.0,0.0,0.0,0.0,0.0,0.0698301428956592,0.03151090762186909
45,0.62,1.0,0.7142857142857142,1.0,0.0,0.33333333333333337,0.0,0.0,0.06686438393097871,0.03555076757339082
46,0.62,1.0,0.7142857142857142,1.0,0.0,0.6666666666666666,0.0,0.0,0.0657859261256403,0.03178023161863719
47,0.62,1.0,0.7142857142857142,1.0,0.0,0.9999999999999999,0.0,0.0,0.06713399838231329,0.03070293563156473
48,0.98,0.0,0.2857142857142856,0.0,1.0,0.0,0.1,0.2,0.5006740361283364,0.41933746296795044
49,0.98,0.0,0.2857142857142856,0.0,1.0,0.33333333333333337,0.1,0.2,0.5020221083850094,0.4166442230002693
50,0.98,0.0,0.2857142857142856,0.0,1.0,0.6666666666666666,0.1,0.2,0.5020221083850094,0.4185294909776461
51,0.98,0.0,0.2857142857142856,0.0,1.0,0.9999999999999999,0.1,0.2,0.5009436505796709,0.4144896310261244
52,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.0,0.1,0.2,0.6206524669722296,0.5930514408833827
53,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.33333333333333337,0.1,0.2,0.6433000808843353,0.5109076218691087
54,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.6666666666666666,0.1,0.2,0.6236182259369102,0.5030972259628332
55,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.9999999999999999,0.1,0.2,0.595308708546778,0.6310261244276865
56,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.0,0.1,0.2,0.546508492855217,0.5383786695394559
57,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.33333333333333337,0.1,0.2,0.5634942032892962,0.39590627524912475
58,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.6666666666666666,0.1,0.2,0.5489350229172283,0.43441960678696473
59,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.9999999999999999,0.1,0.2,0.5192774332704232,0.5610018852679775
60,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.0,0.1,0.2,0.4723645187382043,0.44196067869647176
61,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.33333333333333337,0.1,0.2,0.4858452413049339,0.377322919472125
62,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.6666666666666666,0.1,0.2,0.47263413318953884,0.3692431995690815
63,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.9999999999999999,0.1,0.2,0.44675114586141806,0.4742795583086454
64,0.79,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.0,0.1,0.2,0.7967107036937179,0.8289792620522489
65,0.79,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.33333333333333337,0.1,0.2,0.8387705581019141,0.6566119041206571
66,0.79,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.6666666666666666,0.1,0.2,0.8328390401725531,0.6337193643953676
67,0.79,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.9999999999999999,0.1,0.2,0.8069560528444323,0.8734177215189873
68,0.76,0.5,0.9999999999999998,0.11111111111111116,1.0,0.0,0.1,0.2,0.7266109463467241,0.6186372205763533
69,0.76,0.5,0.9999999999999998,0.11111111111111116,1.0,0.33333333333333337,0.1,0.2,0.7039633324346183,0.6240237005117155
70,0.76,0.5,0.9999999999999998,0.11111111111111116,1.0,0.6666666666666666,0.1,0.2,0.7260717174440549,0.6259089684890924
71,0.76,0.5,0.9999999999999998,0.11111111111111116,1.0,0.9999999999999999,0.1,0.2,0.7063898624966297,0.613250740640991
72,0.74,0.583333333333333,0.0,1.0,0.0,0.0,0.1,0.2,0.1172822863305473,0.06813897118233231
73,0.74,0.583333333333333,0.0,1.0,0.0,0.33333333333333337,0.1,0.2,0.11916958748988946,0.07568004309183951
74,0.74,0.583333333333333,0.0,1.0,0.0,0.6666666666666666,0.1,0.2,0.1172822863305473,0.06948559116617292
75,0.74,0.583333333333333,0.0,1.0,0.0,0.9999999999999999,0.1,0.2,0.11809112968455107,0.07541071909507135
76,0.71,0.6666666666666665,0.1428571428571428,1.0,0.0,0.0,0.1,0.2,0.12671879212725803,0.07810395906275253
77,0.71,0.6666666666666665,0.1428571428571428,1.0,0.0,0.33333333333333337,0.1,0.2,0.12914532218926936,0.09103151090762185
78,0.71,0.6666666666666665,0.1428571428571428,1.0,0.0,0.6666666666666666,0.1,0.2,0.12644917767592342,0.07998922704012923
79,0.71,0.6666666666666665,0.1428571428571428,1.0,0.0,0.9999999999999999,0.1,0.2,0.12779724993259636,0.09076218691085375
80,0.69,0.75,0.2857142857142856,1.0,0.0,0.0,0.1,0.2,0.13750337018064165,0.09103151090762185
81,0.69,0.75,0.2857142857142856,1.0,0.0,0.33333333333333337,0.1,0.2,0.13804259908331087,0.09991920280096955
82,0.69,0.75,0.2857142857142856,1.0,0.0,0.6666666666666666,0.1,0.2,0.1369641412779725,0.0915701589011581
83,0.69,0.75,0.2857142857142856,1.0,0.0,0.9999999999999999,0.1,0.2,0.13885144243731465,0.09561001885267972
84,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.0,0.1,0.2,0.15287139390671337,0.08079719903043359
85,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.33333333333333337,0.1,0.2,0.15314100835804798,0.07594936708860761
86,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.6666666666666666,0.1,0.2,0.15341062280938253,0.08025855103689739
87,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.9999999999999999,0.1,0.2,0.15314100835804798,0.0740640991112308
88,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.0,0.1,0.2,0.253437584254516,0.22811742526259088
89,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.33333333333333337,0.1,0.2,0.24777568077648957,0.2297333692431996
90,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.6666666666666666,0.1,0.2,0.25370719870585057,0.22730945327228652
91,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.9999999999999999,0.1,0.2,0.24804529522782423,0.22677080527875032
92,0.62,1.0,0.7142857142857142,1.0,0.0,0.0,0.1,0.2,0.1873820436775411,0.09264745488823051
93,0.62,1.0,0.7142857142857142,1.0,0.0,0.33333333333333337,0.1,0.2,0.18765165812887571,0.09695663883652034
94,0.62,1.0,0.7142857142857142,1.0,0.0,0.6666666666666666,0.1,0.2,0.18657320032353733,0.0923781308914624
95,0.62,1.0,0.7142857142857142,1.0,0.0,0.9999999999999999,0.1,0.2,0.18899973038554865,0.09076218691085375
96,0.98,0.0,0.2857142857142856,0.0,1.0,0.0,0.1,0.4,0.4928552170396332,0.40533261513600854
97,0.98,0.0,0.2857142857142856,0.0,1.0,0.33333333333333337,0.1,0.4,0.4933944459423024,0.396714247239429
98,0.98,0.0,0.2857142857142856,0.0,1.0,0.6666666666666666,0.1,0.4,0.48854138581827977,0.4101804470778346
99,0.98,0.0,0.2857142857142856,0.0,1.0,0.9999999999999999,0.1,0.4,0.49177675923429487,0.40371667115539994
100,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.0,0.1,0.4,0.6166082502022108,0.5828171290061943
101,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.33333333333333337,0.1,0.4,0.638177406308978,0.4993266900080798
102,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.6666666666666666,0.1,0.4,0.6152601779455378,0.49717209803393475
103,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.9999999999999999,0.1,0.4,0.5901860339714208,0.6275249124697011
104,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.0,0.1,0.4,0.5519007818819088,0.5389173175329922
105,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.33333333333333337,0.1,0.4,0.5664599622539768,0.396714247239429
106,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.6666666666666666,0.1,0.4,0.5478565651118898,0.44330729868031243
107,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.9999999999999999,0.1,0.4,0.5217039633324345,0.5655803932130352
108,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.0,0.1,0.4,0.47829603666756526,0.44384594667384863
109,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.33333333333333337,0.1,0.4,0.49123753033162576,0.38028548343657415
110,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.6666666666666666,0.1,0.4,0.4761391210568886,0.3743603555076757
111,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.9999999999999999,0.1,0.4,0.4524130493394445,0.4818206302181524
112,0.79,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.0,0.1,0.4,0.7991372337557292,0.8125504982493941
113,0.79,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.33333333333333337,0.1,0.4,0.8425451604205983,0.6388365203339617
114,0.79,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.6666666666666666,0.1,0.4,0.8347263413318953,0.6186372205763533
115,0.79,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.9999999999999999,0.1,0.4,0.8093825829064437,0.860759493670886
116,0.76,0.5,0.9999999999999998,0.11111111111111116,1.0,0.0,0.1,0.4,0.7320032353734158,0.6197145165634257
117,0.76,0.5,0.9999999999999998,0.11111111111111116,1.0,0.33333333333333337,0.1,0.4,0.7115125370719869,0.6240237005117155
118,0.76,0.5,0.9999999999999998,0.11111111111111116,1.0,0.6666666666666666,0.1,0.4,0.7309247775680775,0.6267169404793966
119,0.76,0.5,0.9999999999999998,0.11111111111111116,1.0,0.9999999999999999,0.1,0.4,0.7117821515233215,0.6162133046054403
120,0.74,0.583333333333333,0.0,1.0,0.0,0.0,0.1,0.4,0.11889997303855485,0.0670616751952599
121,0.74,0.583333333333333,0.0,1.0,0.0,0.33333333333333337,0.1,0.4,0.11997843084389323,0.07594936708860761
122,0.74,0.583333333333333,0.0,1.0,0.0,0.6666666666666666,0.1,0.4,0.11620382852520897,0.07190950713708594
123,0.74,0.583333333333333,0.0,1.0,0.0,0.9999999999999999,0.1,0.4,0.11970881639255862,0.07783463506598437
124,0.71,0.6666666666666665,0.1428571428571428,1.0,0.0,0.0,0.1,0.4,0.12483149096791588,0.074602747104767
125,0.71,0.6666666666666665,0.1428571428571428,1.0,0.0,0.33333333333333337,0.1,0.4,0.12698840657859264,0.08645300296256392
126,0.71,0.6666666666666665,0.1428571428571428,1.0,0.0,0.6666666666666666,0.1,0.4,0.12240496090590455,0.07810395906275253
127,0.71,0.6666666666666665,0.1428571428571428,1.0,0.0,0.9999999999999999,0.1,0.4,0.1259099487732542,0.08914624293024509
128,0.69,0.75,0.2857142857142856,1.0,0.0,0.0,0.1,0.4,0.14667026152601778,0.06194451925666572
129,0.69,0.75,0.2857142857142856,1.0,0.0,0.33333333333333337,0.1,0.4,0.1469398759773524,0.07110153514678152
130,0.69,0.75,0.2857142857142856,1.0,0.0,0.6666666666666666,0.1,0.4,0.14316527365866807,0.06517640721788309
131,0.69,0.75,0.2857142857142856,1.0,0.0,0.9999999999999999,0.1,0.4,0.14774871933135617,0.07029356315647722
132,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.0,0.1,0.4,0.14667026152601778,0.10665230272017234
133,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.33333333333333337,0.1,0.4,0.145861418172014,0.10368973875572313
134,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.6666666666666666,0.1,0.4,0.14343488811000268,0.11042283867492592
135,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.9999999999999999,0.1,0.4,0.14613103262334862,0.10342041475895503
136,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.0,0.1,0.4,0.253437584254516,0.22434688930783736
137,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.33333333333333337,0.1,0.4,0.2472364518738204,0.22730945327228652
138,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.6666666666666666,0.1,0.4,0.2515502830951739,0.22677080527875032
139,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.9999999999999999,0.1,0.4,0.247506066325155,0.22623215728521412
140,0.62,1.0,0.7142857142857142,1.0,0.0,0.0,0.1,0.4,0.1852251280668644,0.09345542687853486
141,0.62,1.0,0.7142857142857142,1.0,0.0,0.33333333333333337,0.1,0.4,0.1884605014828795,0.0988419068138971
142,0.62,1.0,0.7142857142857142,1.0,0.0,0.6666666666666666,0.1,0.4,0.18765165812887571,0.09076218691085375
143,0.62,1.0,0.7142857142857142,1.0,0.0,0.9999999999999999,0.1,0.4,0.18953895928821782,0.08995421492054939
144,0.98,0.0,0.2857142857142856,0.0,1.0,0.0,0.1,0.6000000000000001,0.49258560258829864,0.39806086722326955
145,0.98,0.0,0.2857142857142856,0.0,1.0,0.33333333333333337,0.1,0.6000000000000001,0.49582097600431374,0.4072178831133854
146,0.98,0.0,0.2857142857142856,0.0,1.0,0.6666666666666666,0.1,0.6000000000000001,0.48800215691561055,0.4023700511715594
147,0.98,0.0,0.2857142857142856,0.0,1.0,0.9999999999999999,0.1,0.6000000000000001,0.49447290374764086,0.41044977107460273
148,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.0,0.1,0.6000000000000001,0.5947694796441089,0.6259089684890924
149,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.33333333333333337,0.1,0.6000000000000001,0.6201132380695604,0.591166172906006
150,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.6666666666666666,0.1,0.6000000000000001,0.6365597196009706,0.5165634258012388
151,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.9999999999999999,0.1,0.6000000000000001,0.6211916958748989,0.5055211419337464
152,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.0,0.1,0.6000000000000001,0.5230520355891075,0.5610018852679775
153,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.33333333333333337,0.1,0.6000000000000001,0.5516311674305742,0.5416105575006733
154,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.6666666666666666,0.1,0.6000000000000001,0.562954974386627,0.403985995152168
155,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.9999999999999999,0.1,0.6000000000000001,0.5513615529792396,0.44438459466738484
156,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.0,0.1,0.6000000000000001,0.4561876516581288,0.47885806625370314
157,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.33333333333333337,0.1,0.6000000000000001,0.4807225667295766,0.44815513062213835
158,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.6666666666666666,0.1,0.6000000000000001,0.4896198436236182,0.38917317532992196
159,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.9999999999999999,0.1,0.6000000000000001,0.48153141008358047,0.3778615674656612
160,0.79,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.0,0.1,0.6000000000000001,0.802642221623079,0.867761917586857
161,0.79,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.33333333333333337,0.1,0.6000000000000001,0.794553788083041,0.8165903582009157
162,0.79,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.6666666666666666,0.1,0.6000000000000001,0.8347263413318953,0.6517640721788311
163,0.79,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.9999999999999999,0.1,0.6000000000000001,0.8274467511458614,0.6299488284406141
164,0.76,0.5,0.9999999999999998,0.11111111111111116,1.0,0.0,0.1,0.6000000000000001,0.7147479104880021,0.6180985725828172
165,0.76,0.5,0.9999999999999998,0.11111111111111116,1.0,0.33333333333333337,0.1,0.6000000000000001,0.735238608789431,0.6251009964987879
166,0.76,0.5,0.9999999999999998,0.11111111111111116,1.0,0.6666666666666666,0.1,0.6000000000000001,0.7096252359126448,0.6350659843792081
167,0.76,0.5,0.9999999999999998,0.11111111111111116,1.0,0.9999999999999999,0.1,0.6000000000000001,0.7341601509840927,0.6356046323727444
168,0.74,0.583333333333333,0.0,1.0,0.0,0.0,0.1,0.6000000000000001,0.11809112968455107,0.07271747912739024
169,0.74,0.583333333333333,0.0,1.0,0.0,0.33333333333333337,0.1,0.6000000000000001,0.11674305742787813,0.06625370320495555
170,0.74,0.583333333333333,0.0,1.0,0.0,0.6666666666666666,0.1,0.6000000000000001,0.11701267187921269,0.0740640991112308
171,0.74,0.583333333333333,0.0,1.0,0.0,0.9999999999999999,0.1,0.6000000000000001,0.11782151523321652,0.06975491516294102
172,0.71,0.6666666666666665,0.1428571428571428,1.0,0.0,0.0,0.1,0.6000000000000001,0.12833647883526553,0.08726097495286833
173,0.71,0.6666666666666665,0.1428571428571428,1.0,0.0,0.33333333333333337,0.1,0.6000000000000001,0.1259099487732542,0.07729598707244811
174,0.71,0.6666666666666665,0.1428571428571428,1.0,0.0,0.6666666666666666,0.1,0.6000000000000001,0.1259099487732542,0.0915701589011581
175,0.71,0.6666666666666665,0.1428571428571428,1.0,0.0,0.9999999999999999,0.1,0.6000000000000001,0.12644917767592342,0.07998922704012923
176,0.69,0.75,0.2857142857142856,1.0,0.0,0.0,0.1,0.6000000000000001,0.1404691291453222,0.09534069485591162
177,0.69,0.75,0.2857142857142856,1.0,0.0,0.33333333333333337,0.1,0.6000000000000001,0.13885144243731465,0.09076218691085375
178,0.69,0.75,0.2857142857142856,1.0,0.0,0.6666666666666666,0.1,0.6000000000000001,0.13723375572930704,0.10153514678157821
179,0.69,0.75,0.2857142857142856,1.0,0.0,0.9999999999999999,0.1,0.6000000000000001,0.13831221353464548,0.09426339886883922
180,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.0,0.1,0.6000000000000001,0.15044486384470204,0.06894694317263672
181,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.33333333333333337,0.1,0.6000000000000001,0.15071447829603665,0.07541071909507135
182,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.6666666666666666,0.1,0.6000000000000001,0.1488271771366945,0.07244815513062214
183,0.66,0.833333333333333,0.4285714285714286,1.0,0.0,0.9999999999999999,0.1,0.6000000000000001,0.1509840927473712,0.07891193105305683
184,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.0,0.1,0.6000000000000001,0.24669722297115124,0.2219229733369243
185,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.33333333333333337,0.1,0.6000000000000001,0.252089511997843,0.2230002693239968
186,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.6666666666666666,0.1,0.6000000000000001,0.24561876516581285,0.22811742526259088
187,0.64,0.9166666666666665,0.5714285714285714,1.0,0.0,0.9999999999999999,0.1,0.6000000000000001,0.252089511997843,0.22596283328844596
188,0.62,1.0,0.7142857142857142,1.0,0.0,0.0,0.1,0.6000000000000001,0.17983283904017253,0.08591435496902772
189,0.62,1.0,0.7142857142857142,1.0,0.0,0.33333333333333337,0.1,0.6000000000000001,0.1784847667834996,0.08968489092378129
190,0.62,1.0,0.7142857142857142,1.0,0.0,0.6666666666666666,0.1,0.6000000000000001,0.18064168239417636,0.08726097495286833
191,0.62,1.0,0.7142857142857142,1.0,0.0,0.9999999999999999,0.1,0.6000000000000001,0.18118091129684552,0.08052787503366549
192,0.98,0.0,0.2857142857142856,0.0,1.0,0.0,0.1,0.8,0.4952817471016445,0.40425531914893614
193,0.98,0.0,0.2857142857142856,0.0,1.0,0.33333333333333337,0.1,0.8,0.49123753033162576,0.39913816321034196
194,0.98,0.0,0.2857142857142856,0.0,1.0,0.6666666666666666,0.1,0.8,0.48611485575626845,0.41152706706167513
195,0.98,0.0,0.2857142857142856,0.0,1.0,0.9999999999999999,0.1,0.8,0.4936640603936371,0.40317802316186374
196,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.0,0.1,0.8,0.6214613103262333,0.49663345004039855
197,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.33333333333333337,0.1,0.8,0.5942302507414396,0.6197145165634257
198,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.6666666666666666,0.1,0.8,0.6160690212995416,0.5906275249124697
199,0.9,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.9999999999999999,0.1,0.8,0.6411431652736586,0.5122542418529492
200,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.0,0.1,0.8,0.5508223240765705,0.43819014274171836
201,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.33333333333333337,0.1,0.8,0.5219735777837692,0.5618098572582817
202,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.6666666666666666,0.1,0.8,0.5478565651118898,0.5429571774845139
203,0.86,0.25,0.2857142857142856,0.33333333333333326,1.0,0.9999999999999999,0.1,0.8,0.5667295767053113,0.401562079181255
204,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.0,0.1,0.8,0.47964410892423825,0.3692431995690815
205,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.33333333333333337,0.1,0.8,0.45268266379077915,0.4769727982763264
206,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.6666666666666666,0.1,0.8,0.47398220544621184,0.4489631026124427
207,0.82,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.9999999999999999,0.1,0.8,0.4915071447829602,0.3840560193913278
208,0.79,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.0,0.1,0.8,0.8317605823672147,0.6288715324535417
209,0.79,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.33333333333333337,0.1,0.8,0.8056079805877594,0.8726097495286829
